Transaction_ID,Date,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Payment_Method,Customer_Type,Region,Discount_Applied,Total_Sales
1782,2026-02-11,Eggs,Vegetable Oil,22,789.19,Bank Transfer,Wholesale,Visayas,0.04,16667.69
1783,2026-02-27,Rice,Well-Milled Rice,40,809.81,Cash,Retail,Mindanao,0.04,31096.7
1784,2026-02-08,Rice,Sinandomeng,21,749.96,Bank Transfer,Retail,Luzon,0.0,15749.16
1785,2026-01-14,Eggs,Well-Milled Rice,38,1015.01,Cash,Retail,Mindanao,0.14,33170.53
1786,2026-04-05,Rice,Premium Rice,20,1035.55,Bank Transfer,Retail,Mindanao,0.14,17811.46
1787,2026-01-05,Rice,Premium Rice,29,856.89,Bank Transfer,Wholesale,Luzon,0.11,22116.33
1788,2026-02-04,Eggs,Premium Rice,4,853.79,GCash,Retail,Luzon,0.01,3381.01
1789,2026-03-28,Eggs,Organic Eggs,7,1328.56,Cash,Retail,Visayas,0.07,8648.93
1790,2026-04-03,Eggs,Organic Eggs,28,1289.29,GCash,Wholesale,Visayas,0.02,35378.12
1791,2026-04-17,Oil,Angelika,28,807.8,Cash,Retail,Mindanao,0.0,22618.4
1792,2026-03-16,Oil,Organic Eggs,4,1413.79,Bank Transfer,Retail,Luzon,0.09,5146.2
1793,2026-01-18,Eggs,Sinandomeng,22,1452.82,Cash,Retail,Luzon,0.14,27487.35
1794,2026-04-21,Eggs,Vegetable Oil,12,826.74,GCash,Retail,Visayas,0.14,8531.96
1795,2026-03-17,Eggs,Vegetable Oil,45,854.42,GCash,Wholesale,Mindanao,0.1,34604.01
1796,2026-01-09,Oil,Angelika,3,1005.63,GCash,Wholesale,Mindanao,0.01,2986.72
1797,2026-03-15,Oil,Organic Eggs,22,1441.12,Cash,Retail,Visayas,0.04,30436.45
1798,2026-02-27,Rice,Well-Milled Rice,44,1376.32,GCash,Retail,Luzon,0.05,57530.18
1799,2026-04-18,Rice,Angelika,2,602.57,GCash,Wholesale,Visayas,0.11,1072.57
1800,2026-01-17,Eggs,Well-Milled Rice,24,892.73,GCash,Retail,Visayas,0.12,18854.46
1801,2026-04-12,Oil,Well-Milled Rice,34,1053.37,Bank Transfer,Retail,Visayas,0.06,33665.71
1802,2026-01-07,Oil,Dinorado,27,1003.13,Bank Transfer,Retail,Visayas,0.06,25459.44
1803,2026-02-15,Oil,Vegetable Oil,41,693.86,Cash,Retail,Luzon,0.01,28163.78
1804,2026-01-13,Eggs,Premium Rice,1,1358.82,Cash,Retail,Visayas,0.04,1304.47
1805,2026-02-09,Rice,Organic Eggs,8,1176.94,GCash,Retail,Luzon,0.07,8756.43
1806,2026-02-11,Eggs,Well-Milled Rice,23,1337.91,Bank Transfer,Retail,Visayas,0.02,30156.49
1807,2026-01-09,Rice,Dinorado,38,1358.76,GCash,Retail,Mindanao,0.07,48018.58
1808,2026-02-19,Rice,Vegetable Oil,6,1248.36,GCash,Retail,Luzon,0.13,6516.44
1809,2026-01-27,Eggs,Premium Rice,22,939.21,Bank Transfer,Wholesale,Mindanao,0.09,18802.98
1810,2026-03-07,Rice,Well-Milled Rice,25,1110.55,Bank Transfer,Wholesale,Visayas,0.01,27486.11
1811,2026-01-05,Rice,Well-Milled Rice,18,660.37,Bank Transfer,Wholesale,Visayas,0.03,11530.06
1812,2026-01-29,Oil,Angelika,17,1173.65,Cash,Retail,Visayas,0.07,18555.41
1813,2026-02-06,Rice,Angelika,12,679.25,Cash,Retail,Luzon,0.05,7743.45
1814,2026-02-07,Eggs,Vegetable Oil,6,1193.95,GCash,Wholesale,Mindanao,0.05,6805.52
1815,2026-03-24,Eggs,Premium Rice,26,729.6,Cash,Retail,Luzon,0.08,17452.03
1816,2026-01-08,Rice,Well-Milled Rice,27,617.55,Bank Transfer,Wholesale,Luzon,0.09,15173.2
1817,2026-04-22,Oil,Vegetable Oil,8,665.28,Bank Transfer,Retail,Visayas,0.12,4683.57
1818,2026-04-19,Oil,Vegetable Oil,19,501.99,Cash,Wholesale,Mindanao,0.05,9060.92
1819,2026-03-06,Rice,Sinandomeng,42,1218.74,GCash,Wholesale,Visayas,0.12,45044.63
1820,2026-03-27,Rice,Organic Eggs,1,1232.4,GCash,Wholesale,Luzon,0.05,1170.78
1821,2026-04-26,Eggs,Angelika,29,1014.93,Cash,Retail,Visayas,0.01,29138.64
1822,2026-01-17,Rice,Premium Rice,45,661.36,GCash,Wholesale,Mindanao,0.08,27380.3
1823,2026-03-12,Oil,Well-Milled Rice,49,583.55,GCash,Retail,Visayas,0.09,26020.49
1824,2026-03-30,Rice,Vegetable Oil,35,519.13,GCash,Retail,Mindanao,0.14,15625.81
1825,2026-02-14,Eggs,Well-Milled Rice,40,665.75,Bank Transfer,Retail,Mindanao,0.11,23700.7
1826,2026-01-04,Eggs,Sinandomeng,14,1390.86,Bank Transfer,Retail,Visayas,0.14,16745.95
1827,2026-02-05,Eggs,Premium Rice,35,741.54,Cash,Retail,Luzon,0.14,22320.35
1828,2026-03-11,Eggs,Vegetable Oil,48,854.27,Bank Transfer,Retail,Visayas,0.09,37314.51
1829,2026-01-31,Eggs,Well-Milled Rice,45,605.35,GCash,Retail,Luzon,0.08,25061.49
1830,2026-01-19,Rice,Angelika,20,722.36,Bank Transfer,Wholesale,Luzon,0.08,13291.42
1831,2026-03-02,Rice,Organic Eggs,49,1019.22,Cash,Wholesale,Visayas,0.15,42450.51
1832,2026-04-18,Rice,Sinandomeng,13,1107.75,Bank Transfer,Wholesale,Luzon,0.12,12672.66
1833,2026-02-23,Rice,Premium Rice,38,745.35,GCash,Retail,Luzon,0.02,27756.83
1834,2026-02-08,Eggs,Sinandomeng,49,557.73,GCash,Retail,Visayas,0.12,24049.32
1835,2026-04-01,Oil,Angelika,46,891.03,Cash,Retail,Visayas,0.03,39757.76
1836,2026-03-15,Rice,Premium Rice,49,734.2,Bank Transfer,Retail,Visayas,0.07,33457.49
1837,2026-03-31,Oil,Sinandomeng,8,719.55,Bank Transfer,Wholesale,Luzon,0.03,5583.71
1838,2026-01-19,Rice,Dinorado,43,1459.86,Bank Transfer,Retail,Mindanao,0.1,56496.58
1839,2026-02-08,Rice,Angelika,20,1116.3,GCash,Wholesale,Luzon,0.13,19423.62
1840,2026-03-08,Oil,Angelika,33,1056.88,Cash,Retail,Mindanao,0.04,33481.96
1841,2026-02-14,Eggs,Angelika,26,915.78,Bank Transfer,Wholesale,Visayas,0.01,23572.18
1842,2026-01-13,Rice,Dinorado,39,928.94,GCash,Retail,Mindanao,0.04,34779.51
1843,2026-04-24,Rice,Dinorado,21,1040.91,GCash,Wholesale,Visayas,0.1,19673.2
1844,2026-04-02,Rice,Well-Milled Rice,49,1196.43,GCash,Retail,Visayas,0.05,55693.82
1845,2026-02-27,Oil,Vegetable Oil,42,1202.15,Bank Transfer,Wholesale,Mindanao,0.04,48470.69
1846,2026-01-20,Eggs,Organic Eggs,43,671.69,Bank Transfer,Retail,Visayas,0.03,28016.19
1847,2026-04-02,Oil,Sinandomeng,41,1000.11,Bank Transfer,Wholesale,Mindanao,0.07,38134.19
1848,2026-03-13,Oil,Well-Milled Rice,9,911.96,Bank Transfer,Wholesale,Visayas,0.04,7879.33
1849,2026-03-02,Eggs,Sinandomeng,24,1370.53,Bank Transfer,Retail,Luzon,0.11,29274.52
1850,2026-04-15,Oil,Organic Eggs,37,1131.42,Bank Transfer,Wholesale,Luzon,0.01,41443.91
1851,2026-02-08,Eggs,Vegetable Oil,49,1032.5,Bank Transfer,Retail,Visayas,0.1,45533.25
1852,2026-01-01,Rice,Dinorado,41,615.39,Bank Transfer,Retail,Visayas,0.04,24221.75
1853,2026-01-03,Eggs,Vegetable Oil,17,1105.64,Bank Transfer,Retail,Mindanao,0.07,17480.17
1854,2026-03-18,Rice,Dinorado,24,617.2,GCash,Wholesale,Luzon,0.04,14220.29
1855,2026-04-02,Oil,Organic Eggs,21,837.21,Bank Transfer,Wholesale,Mindanao,0.11,15647.45
1856,2026-03-03,Oil,Vegetable Oil,39,642.84,Cash,Retail,Visayas,0.14,21560.85
1857,2026-03-04,Rice,Well-Milled Rice,41,1192.07,GCash,Retail,Visayas,0.14,42032.39
1858,2026-04-23,Oil,Premium Rice,39,706.25,Bank Transfer,Wholesale,Mindanao,0.09,25064.81
1859,2026-01-25,Eggs,Well-Milled Rice,13,891.86,Cash,Wholesale,Visayas,0.07,10782.59
1860,2026-02-25,Rice,Sinandomeng,11,1395.67,Bank Transfer,Wholesale,Luzon,0.12,13510.09
1861,2026-02-02,Oil,Well-Milled Rice,46,704.32,Cash,Retail,Mindanao,0.1,29158.85
1862,2026-02-07,Rice,Organic Eggs,19,1007.81,Cash,Retail,Luzon,0.03,18573.94
1863,2026-04-27,Eggs,Angelika,11,919.27,Cash,Retail,Luzon,0.12,8898.53
1864,2026-01-06,Eggs,Sinandomeng,13,518.12,Cash,Retail,Luzon,0.06,6331.43
1865,2026-02-27,Oil,Vegetable Oil,46,1292.76,GCash,Retail,Mindanao,0.03,57682.95
1866,2026-02-13,Eggs,Sinandomeng,45,569.05,GCash,Wholesale,Visayas,0.04,24582.96
1867,2026-02-14,Rice,Premium Rice,1,974.26,Cash,Retail,Luzon,0.04,935.29
1868,2026-02-01,Eggs,Dinorado,40,1060.68,Bank Transfer,Wholesale,Luzon,0.08,39033.02
1869,2026-02-14,Rice,Vegetable Oil,44,1128.43,Cash,Wholesale,Luzon,0.04,47664.88
1870,2026-03-02,Rice,Sinandomeng,19,1188.63,GCash,Retail,Visayas,0.02,22132.29
1871,2026-02-16,Eggs,Vegetable Oil,12,753.27,Bank Transfer,Wholesale,Visayas,0.02,8858.46
1872,2026-01-21,Oil,Vegetable Oil,8,509.98,GCash,Retail,Mindanao,0.09,3712.65
1873,2026-03-21,Eggs,Vegetable Oil,8,1223.44,GCash,Wholesale,Visayas,0.11,8710.89
1874,2026-04-28,Rice,Dinorado,45,1035.66,Bank Transfer,Retail,Mindanao,0.05,44274.46
1875,2026-03-26,Rice,Organic Eggs,12,1336.12,Cash,Retail,Mindanao,0.01,15873.11
1876,2026-03-16,Eggs,Well-Milled Rice,48,1321.39,Cash,Wholesale,Mindanao,0.02,62158.19
1877,2026-04-11,Oil,Vegetable Oil,33,1343.33,Cash,Retail,Mindanao,0.14,38123.71
1878,2026-02-05,Oil,Angelika,45,985.09,Cash,Wholesale,Mindanao,0.07,41226.02
1879,2026-04-09,Rice,Organic Eggs,26,833.63,Bank Transfer,Retail,Luzon,0.07,20157.17
1880,2026-01-19,Rice,Premium Rice,39,1291.56,Bank Transfer,Retail,Visayas,0.01,49867.13
1881,2026-01-20,Oil,Dinorado,28,951.29,Bank Transfer,Retail,Luzon,0.11,23706.15
1882,2026-02-26,Eggs,Sinandomeng,5,683.44,GCash,Wholesale,Mindanao,0.08,3143.82
1883,2026-01-18,Rice,Dinorado,8,1354.97,Bank Transfer,Wholesale,Visayas,0.03,10514.57
1884,2026-02-16,Rice,Sinandomeng,25,1382.56,Cash,Retail,Luzon,0.02,33872.72
1885,2026-04-15,Oil,Dinorado,27,966.31,GCash,Wholesale,Luzon,0.06,24524.95
1886,2026-02-18,Eggs,Sinandomeng,46,575.7,Cash,Retail,Mindanao,0.13,23039.51
1887,2026-01-14,Oil,Vegetable Oil,23,887.83,Cash,Wholesale,Luzon,0.13,17765.48
1888,2026-01-15,Eggs,Well-Milled Rice,30,1303.54,Bank Transfer,Wholesale,Luzon,0.09,35586.64
1889,2026-01-31,Eggs,Sinandomeng,45,1401.77,Bank Transfer,Retail,Luzon,0.11,56140.89
1890,2026-01-01,Eggs,Sinandomeng,47,703.47,Cash,Retail,Luzon,0.02,32401.83
1891,2026-04-27,Rice,Angelika,23,566.97,Cash,Retail,Luzon,0.09,11866.68
1892,2026-02-23,Oil,Sinandomeng,49,1377.35,GCash,Retail,Mindanao,0.1,60741.13
1893,2026-04-28,Oil,Angelika,47,889.4,Bank Transfer,Retail,Mindanao,0.03,40547.75
1894,2026-01-03,Eggs,Premium Rice,20,1041.76,GCash,Wholesale,Luzon,0.13,18126.62
1895,2026-01-16,Rice,Vegetable Oil,18,1468.07,GCash,Wholesale,Mindanao,0.03,25632.5
1896,2026-03-28,Rice,Angelika,18,566.56,GCash,Retail,Mindanao,0.05,9688.18
1897,2026-02-26,Oil,Well-Milled Rice,2,1148.32,Cash,Retail,Visayas,0.09,2089.94
1898,2026-03-16,Rice,Organic Eggs,4,574.11,GCash,Retail,Luzon,0.1,2066.8
1899,2026-01-12,Rice,Vegetable Oil,30,875.47,GCash,Wholesale,Mindanao,0.1,23637.69
1900,2026-03-15,Eggs,Angelika,33,1303.81,Cash,Retail,Mindanao,0.02,42165.22
1901,2026-04-06,Rice,Vegetable Oil,36,933.47,Bank Transfer,Retail,Luzon,0.13,29236.28
1902,2026-01-16,Eggs,Vegetable Oil,18,1497.18,Bank Transfer,Wholesale,Visayas,0.08,24793.3
1903,2026-03-13,Oil,Vegetable Oil,37,1059.06,GCash,Wholesale,Luzon,0.07,36442.25
1904,2026-04-12,Rice,Premium Rice,19,821.16,Cash,Wholesale,Visayas,0.15,13261.73
1905,2026-03-17,Oil,Well-Milled Rice,47,720.11,Bank Transfer,Wholesale,Luzon,0.11,30122.2
1906,2026-01-24,Oil,Dinorado,28,850.52,GCash,Retail,Luzon,0.02,23338.27
1907,2026-01-28,Rice,Dinorado,40,872.53,GCash,Wholesale,Luzon,0.11,31062.07
1908,2026-04-27,Rice,Angelika,20,568.71,Cash,Wholesale,Luzon,0.01,11260.46
1909,2026-01-08,Oil,Vegetable Oil,49,869.57,GCash,Retail,Visayas,0.0,42608.93
1910,2026-04-02,Rice,Angelika,33,964.24,Bank Transfer,Retail,Visayas,0.06,29910.72
1911,2026-02-05,Eggs,Premium Rice,12,1222.74,Cash,Retail,Mindanao,0.15,12471.95
1912,2026-03-31,Eggs,Premium Rice,15,1156.73,Bank Transfer,Wholesale,Luzon,0.03,16830.42
1913,2026-01-08,Rice,Sinandomeng,41,1208.77,Bank Transfer,Retail,Visayas,0.1,44603.61
1914,2026-02-27,Oil,Premium Rice,39,508.36,Bank Transfer,Wholesale,Visayas,0.03,19231.26
1915,2026-03-01,Rice,Sinandomeng,2,717.67,GCash,Wholesale,Visayas,0.11,1277.45
1916,2026-02-19,Rice,Well-Milled Rice,29,1161.68,GCash,Wholesale,Luzon,0.08,30993.62
1917,2026-01-28,Oil,Angelika,41,983.99,Bank Transfer,Retail,Mindanao,0.1,36309.23
1918,2026-04-02,Oil,Organic Eggs,10,505.31,Bank Transfer,Wholesale,Visayas,0.03,4901.51
1919,2026-04-11,Eggs,Well-Milled Rice,2,1304.49,Cash,Retail,Luzon,0.11,2321.99
1920,2026-02-10,Oil,Premium Rice,11,1272.81,Cash,Retail,Visayas,0.15,11900.77
1921,2026-04-10,Eggs,Well-Milled Rice,13,1048.42,GCash,Retail,Visayas,0.1,12266.51
1922,2026-03-05,Oil,Well-Milled Rice,10,566.46,GCash,Wholesale,Mindanao,0.07,5268.08
1923,2026-01-27,Rice,Well-Milled Rice,14,1266.52,Cash,Wholesale,Visayas,0.14,15248.9
1924,2026-04-28,Eggs,Premium Rice,18,1083.71,Bank Transfer,Wholesale,Visayas,0.0,19506.78
1925,2026-03-04,Eggs,Organic Eggs,9,1281.96,GCash,Retail,Luzon,0.11,10268.5
1926,2026-01-17,Eggs,Vegetable Oil,39,1251.75,Bank Transfer,Wholesale,Luzon,0.13,42471.88
1927,2026-03-14,Rice,Well-Milled Rice,28,1303.0,Cash,Wholesale,Mindanao,0.01,36119.16
1928,2026-02-02,Rice,Sinandomeng,3,1018.01,GCash,Wholesale,Luzon,0.07,2840.25
1929,2026-04-27,Rice,Premium Rice,20,640.32,GCash,Wholesale,Luzon,0.03,12422.21
1930,2026-03-25,Rice,Well-Milled Rice,6,1171.16,Cash,Wholesale,Mindanao,0.08,6464.8
1931,2026-03-18,Rice,Organic Eggs,27,1120.47,GCash,Retail,Visayas,0.1,27227.42
1932,2026-04-02,Eggs,Vegetable Oil,2,1242.25,Cash,Retail,Mindanao,0.05,2360.28
1933,2026-04-22,Rice,Premium Rice,29,669.88,GCash,Retail,Luzon,0.07,18066.66
1934,2026-01-29,Eggs,Dinorado,38,694.98,Cash,Retail,Mindanao,0.04,25352.87
1935,2026-01-13,Rice,Vegetable Oil,3,1390.41,GCash,Wholesale,Visayas,0.06,3920.96
1936,2026-02-15,Oil,Sinandomeng,16,1249.98,Bank Transfer,Retail,Mindanao,0.02,19599.69
1937,2026-02-04,Eggs,Well-Milled Rice,30,1408.23,Bank Transfer,Wholesale,Luzon,0.13,36754.8
1938,2026-01-06,Oil,Organic Eggs,40,1258.72,Bank Transfer,Retail,Luzon,0.0,50348.8
1939,2026-03-23,Eggs,Dinorado,2,1097.16,GCash,Retail,Mindanao,0.13,1909.06
1940,2026-04-25,Oil,Organic Eggs,17,1154.13,GCash,Retail,Visayas,0.09,17854.39
1941,2026-03-10,Rice,Dinorado,41,1389.13,Bank Transfer,Wholesale,Mindanao,0.05,54106.61
1942,2026-02-16,Rice,Premium Rice,12,1078.81,Bank Transfer,Wholesale,Visayas,0.11,11521.69
1943,2026-01-25,Rice,Dinorado,35,1132.39,Cash,Retail,Visayas,0.08,36462.96
1944,2026-03-07,Eggs,Sinandomeng,43,656.48,Cash,Wholesale,Mindanao,0.07,26252.64
1945,2026-01-10,Oil,Sinandomeng,1,973.92,Cash,Retail,Visayas,0.02,954.44
1946,2026-02-25,Rice,Angelika,45,1216.4,Bank Transfer,Retail,Luzon,0.06,51453.72
1947,2026-01-30,Oil,Sinandomeng,15,770.94,Bank Transfer,Retail,Mindanao,0.04,11101.54
1948,2026-04-24,Oil,Vegetable Oil,26,702.25,Bank Transfer,Wholesale,Visayas,0.0,18258.5
1949,2026-04-19,Rice,Dinorado,37,813.83,Cash,Retail,Luzon,0.05,28606.12
1950,2026-01-05,Rice,Sinandomeng,21,741.5,GCash,Retail,Mindanao,0.01,15415.78
1951,2026-04-29,Oil,Premium Rice,49,714.91,Bank Transfer,Retail,Luzon,0.04,33629.37
1952,2026-04-30,Rice,Organic Eggs,31,924.85,GCash,Wholesale,Luzon,0.01,28383.65
1953,2026-02-02,Rice,Organic Eggs,25,1407.84,GCash,Retail,Luzon,0.02,34492.08
1954,2026-04-28,Rice,Angelika,23,1007.06,GCash,Wholesale,Visayas,0.03,22467.51
1955,2026-03-06,Eggs,Organic Eggs,24,687.92,Cash,Retail,Mindanao,0.15,14033.57
1956,2026-01-18,Oil,Dinorado,38,576.97,GCash,Wholesale,Mindanao,0.0,21924.86
1957,2026-04-06,Oil,Angelika,28,1196.16,Bank Transfer,Retail,Visayas,0.1,30143.23
1958,2026-04-21,Eggs,Dinorado,21,882.8,Cash,Retail,Mindanao,0.02,18168.02
1959,2026-02-18,Oil,Premium Rice,43,1321.83,Bank Transfer,Wholesale,Luzon,0.14,48881.27
1960,2026-01-11,Rice,Angelika,18,1159.51,Bank Transfer,Wholesale,Mindanao,0.01,20662.47
1961,2026-03-26,Oil,Well-Milled Rice,36,1296.24,Cash,Retail,Visayas,0.14,40131.59
1962,2026-01-26,Rice,Vegetable Oil,35,771.95,Bank Transfer,Wholesale,Luzon,0.09,24586.61
1963,2026-03-04,Eggs,Vegetable Oil,45,1192.36,Bank Transfer,Retail,Visayas,0.0,53656.2
1964,2026-03-30,Rice,Dinorado,9,764.06,Cash,Retail,Luzon,0.13,5982.59
1965,2026-03-27,Oil,Organic Eggs,38,1439.07,Bank Transfer,Retail,Luzon,0.08,50309.89
1966,2026-02-28,Oil,Well-Milled Rice,30,1136.37,GCash,Wholesale,Mindanao,0.04,32727.46
1967,2026-01-27,Oil,Angelika,44,824.51,Bank Transfer,Retail,Luzon,0.12,31925.03
1968,2026-02-18,Eggs,Well-Milled Rice,34,769.51,GCash,Wholesale,Visayas,0.14,22500.47
1969,2026-03-18,Eggs,Well-Milled Rice,32,690.93,Bank Transfer,Retail,Mindanao,0.07,20562.08
1970,2026-02-02,Oil,Organic Eggs,3,1194.64,Cash,Wholesale,Visayas,0.05,3404.72
1971,2026-04-08,Rice,Angelika,3,718.72,Cash,Wholesale,Luzon,0.12,1897.42
1972,2026-04-15,Eggs,Premium Rice,28,1095.3,Bank Transfer,Retail,Visayas,0.1,27601.56
1973,2026-04-09,Oil,Organic Eggs,44,764.64,Cash,Wholesale,Visayas,0.13,29270.42
1974,2026-01-01,Oil,Well-Milled Rice,15,1161.97,Bank Transfer,Retail,Luzon,0.1,15686.6
1975,2026-01-21,Eggs,Well-Milled Rice,41,1314.94,Cash,Retail,Mindanao,0.04,51756.04
1976,2026-04-22,Eggs,Premium Rice,23,1278.03,GCash,Retail,Visayas,0.14,25279.43
1977,2026-02-24,Eggs,Well-Milled Rice,40,1260.85,Bank Transfer,Retail,Luzon,0.02,49425.32
1978,2026-01-06,Rice,Well-Milled Rice,11,687.72,GCash,Retail,Mindanao,0.04,7262.32
1979,2026-04-02,Rice,Well-Milled Rice,48,588.38,GCash,Wholesale,Mindanao,0.08,25982.86
1980,2026-03-22,Oil,Vegetable Oil,32,1198.95,Bank Transfer,Retail,Mindanao,0.08,35297.09
1981,2026-03-10,Eggs,Organic Eggs,36,868.35,GCash,Wholesale,Visayas,0.0,31260.6
1982,2026-04-05,Rice,Sinandomeng,33,932.35,Bank Transfer,Wholesale,Visayas,0.12,27075.44
1983,2026-01-05,Eggs,Organic Eggs,24,531.15,GCash,Retail,Visayas,0.05,12110.22
1984,2026-04-12,Oil,Premium Rice,39,759.58,Bank Transfer,Wholesale,Mindanao,0.06,27846.2
1985,2026-01-03,Rice,Well-Milled Rice,34,533.68,Bank Transfer,Retail,Visayas,0.12,15967.71
1986,2026-02-22,Rice,Organic Eggs,28,1379.19,Cash,Wholesale,Luzon,0.06,36300.28
1987,2026-01-23,Rice,Vegetable Oil,37,743.4,Bank Transfer,Wholesale,Visayas,0.01,27230.74
1988,2026-04-11,Oil,Premium Rice,7,1057.34,Bank Transfer,Wholesale,Visayas,0.03,7179.34
1989,2026-02-22,Eggs,Dinorado,4,538.98,GCash,Retail,Mindanao,0.14,1854.09
1990,2026-02-06,Rice,Organic Eggs,37,1166.85,Bank Transfer,Wholesale,Visayas,0.01,42741.72
1991,2026-03-15,Oil,Dinorado,1,823.03,Cash,Retail,Luzon,0.05,781.88
1992,2026-03-15,Eggs,Well-Milled Rice,1,1397.92,GCash,Wholesale,Mindanao,0.08,1286.09
1993,2026-03-24,Oil,Vegetable Oil,47,1388.12,GCash,Wholesale,Luzon,0.07,60674.73
1994,2026-01-17,Eggs,Vegetable Oil,20,825.29,Cash,Wholesale,Mindanao,0.0,16505.8
1995,2026-03-26,Oil,Organic Eggs,19,1400.96,GCash,Wholesale,Mindanao,0.08,24488.78
1996,2026-03-19,Eggs,Premium Rice,29,1496.16,GCash,Retail,Visayas,0.06,40785.32
1997,2026-03-14,Rice,Premium Rice,10,1325.42,GCash,Retail,Luzon,0.15,11266.07
1998,2026-04-20,Eggs,Vegetable Oil,18,1344.87,GCash,Wholesale,Mindanao,0.02,23723.51
1999,2026-01-01,Oil,Premium Rice,28,749.01,Cash,Wholesale,Visayas,0.05,19923.67
2000,2026-02-20,Oil,Vegetable Oil,35,1076.7,Cash,Retail,Mindanao,0.06,35423.43
